Iso3,StartDate,EndDate,Area Code,Area Code (M49),Area,Item Code,Item,Element Code,Element,Year Code,Year,Unit,Value,Flag,Note
KEN,2005-01-01,2005-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2005,2005,million No,2.3,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2006,2006,million No,2.3,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2007,2007,million No,2.3,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2008,2008,million No,2.3,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2009,2009,million No,2.3,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2010,2010,million No,2.2,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2011,2011,million No,2.1,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2012,2012,million No,2.1,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2013,2013,million No,2,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2014,2014,million No,1.9,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2015,2015,million No,1.8,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2016,2016,million No,1.7,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2017,2017,million No,1.6,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2018,2018,million No,1.5,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2019,2019,million No,1.5,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2020,2020,million No,1.4,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2021,2021,million No,1.3,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2022,2022,million No,1.3,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2023,2023,million No,1.3,X,
KEN,2024-01-01,2024-12-31,114,'404,Kenya,210250,Number of children under 5 years of age who are stunted (modeled estimates) (million),6132,Value,2024,2024,million No,1.3,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2000,2000,%,7,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2001,2001,%,7.1,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2002,2002,%,7.1,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2003,2003,%,7.1,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2004,2004,%,7.1,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2005,2005,%,6.9,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2006,2006,%,6.7,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2007,2007,%,6.5,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2008,2008,%,6.2,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2009,2009,%,5.9,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2010,2010,%,5.6,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2011,2011,%,5.3,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2012,2012,%,5,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2013,2013,%,4.7,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2014,2014,%,4.5,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2015,2015,%,4.2,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2016,2016,%,4,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2017,2017,%,3.9,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2018,2018,%,3.8,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2019,2019,%,3.7,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2020,2020,%,3.7,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2021,2021,%,3.7,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2022,2022,%,3.8,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2023,2023,%,4,X,
KEN,2024-01-01,2024-12-31,114,'404,Kenya,21041,Percentage of children under 5 years of age who are overweight (modelled estimates) (percent),6121,Value,2024,2024,%,4.3,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2000,2000,million No,0.4,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2001,2001,million No,0.4,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2002,2002,million No,0.4,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2003,2003,million No,0.4,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2004,2004,million No,0.4,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2005,2005,million No,0.4,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2006,2006,million No,0.4,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2007,2007,million No,0.4,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2008,2008,million No,0.4,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2009,2009,million No,0.4,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2010,2010,million No,0.4,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2011,2011,million No,0.4,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2012,2012,million No,0.4,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2013,2013,million No,0.3,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2014,2014,million No,0.3,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2015,2015,million No,0.3,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2016,2016,million No,0.3,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2017,2017,million No,0.3,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2018,2018,million No,0.3,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2019,2019,million No,0.3,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2020,2020,million No,0.3,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2021,2021,million No,0.3,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2022,2022,million No,0.3,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2023,2023,million No,0.3,X,
KEN,2024-01-01,2024-12-31,114,'404,Kenya,210410,Number of children under 5 years of age who are overweight (modeled estimates) (million),6132,Value,2024,2024,million No,0.3,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2000,2000,%,4.2,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2001,2001,%,4.4,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2002,2002,%,4.7,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2003,2003,%,4.9,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2004,2004,%,5.2,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2005,2005,%,5.5,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2006,2006,%,5.8,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2007,2007,%,6.1,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2008,2008,%,6.3,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2009,2009,%,6.6,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2010,2010,%,6.9,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2011,2011,%,7.2,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2012,2012,%,7.5,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2013,2013,%,7.8,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2014,2014,%,8.1,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2015,2015,%,8.4,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2016,2016,%,8.7,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2017,2017,%,9,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2018,2018,%,9.3,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2019,2019,%,9.6,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2020,2020,%,9.9,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2021,2021,%,10.2,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2022,2022,%,10.6,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2023,2023,%,10.9,X,
KEN,2024-01-01,2024-12-31,114,'404,Kenya,21042,Prevalence of obesity in the adult population (18 years and older) (percent),6121,Value,2024,2024,%,11.3,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2000,2000,million No,0.6,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2001,2001,million No,0.7,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2002,2002,million No,0.7,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2003,2003,million No,0.8,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2004,2004,million No,0.9,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2005,2005,million No,1,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2006,2006,million No,1,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2007,2007,million No,1.1,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2008,2008,million No,1.2,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2009,2009,million No,1.3,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2010,2010,million No,1.4,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2011,2011,million No,1.5,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2012,2012,million No,1.6,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2013,2013,million No,1.8,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2014,2014,million No,1.9,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2015,2015,million No,2,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2016,2016,million No,2.2,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2017,2017,million No,2.3,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2018,2018,million No,2.5,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2019,2019,million No,2.6,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2020,2020,million No,2.8,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2021,2021,million No,3,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2022,2022,million No,3.1,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2023,2023,million No,3.4,X,
KEN,2024-01-01,2024-12-31,114,'404,Kenya,210420,Number of obese adults (18 years and older) (million),6132,Value,2024,2024,million No,3.6,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2000,2000,%,34.4,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2001,2001,%,33.5,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2002,2002,%,32.7,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2003,2003,%,31.9,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2004,2004,%,31.1,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2005,2005,%,30.4,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2006,2006,%,29.6,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2007,2007,%,29,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2008,2008,%,28.3,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2009,2009,%,27.8,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2010,2010,%,27.5,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2011,2011,%,27.2,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2012,2012,%,27.2,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2013,2013,%,27.3,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2014,2014,%,27.5,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2015,2015,%,27.8,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2016,2016,%,28.1,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2017,2017,%,28.5,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2018,2018,%,28.9,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2019,2019,%,29.3,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2020,2020,%,29.8,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2021,2021,%,30.5,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2022,2022,%,31.3,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,21043,Prevalence of anemia among women of reproductive age (15-49 years) (percent),6121,Value,2023,2023,%,32.2,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2000,2000,million No,2.5,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2001,2001,million No,2.5,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2002,2002,million No,2.6,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2003,2003,million No,2.6,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2004,2004,million No,2.6,X,
KEN,2005-01-01,2005-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2005,2005,million No,2.7,X,
KEN,2006-01-01,2006-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2006,2006,million No,2.7,X,
KEN,2007-01-01,2007-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2007,2007,million No,2.7,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2008,2008,million No,2.7,X,
KEN,2009-01-01,2009-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2009,2009,million No,2.8,X,
KEN,2010-01-01,2010-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2010,2010,million No,2.8,X,
KEN,2011-01-01,2011-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2011,2011,million No,2.9,X,
KEN,2012-01-01,2012-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2012,2012,million No,2.9,X,
KEN,2013-01-01,2013-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2013,2013,million No,3,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2014,2014,million No,3.1,X,
KEN,2015-01-01,2015-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2015,2015,million No,3.2,X,
KEN,2016-01-01,2016-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2016,2016,million No,3.4,X,
KEN,2017-01-01,2017-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2017,2017,million No,3.5,X,
KEN,2018-01-01,2018-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2018,2018,million No,3.7,X,
KEN,2019-01-01,2019-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2019,2019,million No,3.8,X,
KEN,2020-01-01,2020-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2020,2020,million No,4,X,
KEN,2021-01-01,2021-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2021,2021,million No,4.2,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2022,2022,million No,4.4,X,
KEN,2023-01-01,2023-12-31,114,'404,Kenya,210430,Number of women of reproductive age (15-49 years) affected by anemia (million),6132,Value,2023,2023,million No,4.7,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2000,2000,%,13.8,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2003,2003,%,12.2,X,
KEN,2008-01-01,2008-12-31,114,'404,Kenya,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2008,2008,%,31.9,X,
KEN,2014-01-01,2014-12-31,114,'404,Kenya,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2014,2014,%,61.4,X,
KEN,2022-01-01,2022-12-31,114,'404,Kenya,21044,Prevalence of exclusive breastfeeding among infants 0-5 months of age (percent),6121,Value,2022,2022,%,59.7,X,
KEN,2000-01-01,2000-12-31,114,'404,Kenya,21049,Prevalence of low birthweight (percent),6121,Value,2000,2000,%,11.7,X,
KEN,2001-01-01,2001-12-31,114,'404,Kenya,21049,Prevalence of low birthweight (percent),6121,Value,2001,2001,%,11.6,X,
KEN,2002-01-01,2002-12-31,114,'404,Kenya,21049,Prevalence of low birthweight (percent),6121,Value,2002,2002,%,11.5,X,
KEN,2003-01-01,2003-12-31,114,'404,Kenya,21049,Prevalence of low birthweight (percent),6121,Value,2003,2003,%,11.5,X,
KEN,2004-01-01,2004-12-31,114,'404,Kenya,21049,Prevalence of low birthweight (percent),6121,Value,2004,2004,%,11.4,X,
